Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
media,media_0_trace,111.51635646820068,Pass,307.8305468559265,20000044,3384901,5.9086,1125035,23639,0.3324,0.0070,2.1012%,1.1819,616356,26.0737,30.8177,10000044,1493157,6.6972,559613,9094,0.3748,0.0061,1.6251%,0.9094,243965,26.8270,24.3964
media,media_1_trace,93.95407485961914,Pass,298.85960245132446,20000048,3579081,5.5880,1052168,23177,0.2940,0.0065,2.2028%,1.1588,617342,26.6360,30.8670,10000048,1552620,6.4408,496668,7054,0.3199,0.0045,1.4203%,0.7054,201459,28.5595,20.1458
media,media_2_trace,114.14013576507568,Pass,352.4479901790619,20000038,3104667,6.4419,682290,10453,0.2198,0.0034,1.5320%,0.5226,594646,56.8876,29.7322,10000038,1661766,6.0177,342782,7162,0.2063,0.0043,2.0894%,0.7162,389981,54.4514,38.9980
media,media_3_trace,113.6968765258789,Pass,294.06085681915283,20000046,3531254,5.6637,1130407,28025,0.3201,0.0079,2.4792%,1.4012,734556,26.2107,36.7277,10000046,1599288,6.2528,568763,12325,0.3556,0.0077,2.1670%,1.2325,334355,27.1282,33.4353
