Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
int,int_26_trace,197.17267227172852,Pass,689.8619954586029,40000052,6769575,5.9088,2130479,50245,0.3147,0.0074,2.3584%,1.2561,1745615,34.7421,43.6403,20000052,3175593,6.2981,1067816,23003,0.3363,0.0072,2.1542%,1.1501,829667,36.0678,41.4832
int,int_27_trace,219.70562553405762,Pass,715.3079495429993,40000052,6339261,6.3099,1891315,32773,0.2983,0.0052,1.7328%,0.8193,1099632,33.5530,27.4908,20000052,2936064,6.8119,940632,13752,0.3204,0.0047,1.4620%,0.6876,483277,35.1423,24.1638
int,int_28_trace,185.9219560623169,Pass,625.6313562393188,40000052,8282049,4.8297,4006233,135683,0.4837,0.0164,3.3868%,3.3921,3493277,25.7459,87.3318,20000052,4003839,4.9952,1994428,62510,0.4981,0.0156,3.1342%,3.1255,1636277,26.1762,81.8136
int,int_29_trace,181.88746547698975,Pass,671.1307623386383,40000052,15401377,2.5972,4048870,466689,0.2629,0.0303,11.5264%,11.6672,11515734,24.6754,287.8930,20000052,7420013,2.6954,2031315,225121,0.2738,0.0303,11.0825%,11.2560,5507496,24.4646,275.3741
int,int_2_trace,94.08823490142822,Pass,539.6907470226288,30000052,18737702,1.6011,5366311,322143,0.2864,0.0172,6.0031%,10.7381,14736265,45.7445,491.2080,15000052,8743421,1.7156,2681980,158416,0.3067,0.0181,5.9067%,10.5610,6777101,42.7804,451.8052
int,int_30_trace,182.9177484512329,Pass,689.5262632369995,40000052,15676465,2.5516,4219863,482072,0.2692,0.0308,11.4239%,12.0518,11751881,24.3779,293.7966,20000052,7570053,2.6420,2099953,231610,0.2774,0.0306,11.0293%,11.5805,5636380,24.3357,281.8183
int,int_31_trace,118.0513105392456,Pass,653.6694529056549,40000052,4580606,8.7325,4773947,26742,1.0422,0.0058,0.5602%,0.6685,524159,19.6006,13.1040,20000052,2173543,9.2016,2359187,9213,1.0854,0.0042,0.3905%,0.4606,182610,19.8209,9.1305
int,int_32_trace,317.2076416015625,Pass,1236.535926103592,110000052,85487934,1.2867,12636052,728758,0.1478,0.0085,5.7673%,6.6251,73315967,100.6040,666.5085,55000052,37577176,1.4637,6322521,358123,0.1683,0.0095,5.6642%,6.5113,31573044,88.1626,574.0548
int,int_33_trace,310.41816425323486,Pass,1211.5290648937225,110000052,53462399,2.0575,16062450,837456,0.3004,0.0157,5.2138%,7.6132,41725967,49.8247,379.3268,55000052,25842319,2.1283,7710997,426782,0.2984,0.0165,5.5347%,7.7597,20103082,47.1039,365.5102
int,int_34_trace,112.3776216506958,Pass,607.6303086280823,40000052,11100546,3.6034,6380286,118613,0.5748,0.0107,1.8591%,2.9653,5568249,46.9447,139.2060,20000052,4901649,4.0803,3101677,61281,0.6328,0.0125,1.9757%,3.0640,2511733,40.9871,125.5863
int,int_35_trace,119.88736820220947,Pass,631.7808256149292,40000048,11355706,3.5225,5671843,90247,0.4995,0.0079,1.5911%,2.2562,5101777,56.5313,127.5443,20000048,5462360,3.6614,2842811,41878,0.5204,0.0077,1.4731%,2.0939,2385697,56.9678,119.2846
int,int_36_trace,201.8018684387207,Pass,886.3830933570862,53761949,34396696,1.5630,7755130,156219,0.2255,0.0045,2.0144%,2.9058,8407404,53.8181,156.3821,27761949,14726723,1.8851,4116890,72347,0.2796,0.0049,1.7573%,2.6060,3624155,50.0941,130.5440
int,int_3_trace,96.88034057617188,Pass,707.9081852436066,40000052,7034231,5.6865,4722773,33793,0.6714,0.0048,0.7155%,0.8448,970518,28.7195,24.2629,20000052,3552311,5.6302,2249610,18710,0.6333,0.0053,0.8317%,0.9355,470380,25.1406,23.5189
int,int_4_trace,188.2430238723755,Pass,902.5279638767242,59999657,13484491,4.4495,7683892,229641,0.5698,0.0170,2.9886%,3.8274,4961649,21.6061,82.6946,30999657,6705090,4.6233,4061423,113789,0.6057,0.0170,2.8017%,3.6707,2418850,21.2573,78.0283
int,int_5_trace,138.47165870666504,Pass,428.9066596031189,30000052,6637446,4.5198,2565027,85305,0.3864,0.0129,3.3257%,2.8435,3083371,36.1453,102.7789,15000052,3305370,4.5381,1297750,41848,0.3926,0.0127,3.2247%,2.7899,1541940,36.8462,102.7956
int,int_6_trace,130.25432968139648,Pass,414.73994183540344,30000052,7610210,3.9421,3119970,88468,0.4100,0.0116,2.8355%,2.9489,3922798,44.3414,130.7597,15000052,3750347,3.9996,1567043,43048,0.4178,0.0115,2.7471%,2.8699,1937269,45.0025,129.1508
int,int_7_trace,128.17397212982178,Pass,437.82902908325195,40000048,13750190,2.9091,5944145,175533,0.4323,0.0128,2.9530%,4.3883,4287150,24.4236,107.1786,20000048,5618977,3.5594,3000751,72719,0.5340,0.0129,2.4234%,3.6359,1743971,23.9823,87.1983
int,int_8_trace,137.59827327728271,Pass,433.44932889938354,40000052,15364483,2.6034,5678944,233497,0.3696,0.0152,4.1116%,5.8374,5637911,24.1455,140.9476,20000052,6025391,3.3193,2813189,101990,0.4669,0.0169,3.6254%,5.0995,2399770,23.5295,119.9882
int,int_9_trace,152.5840139389038,Pass,427.22292160987854,40000050,13491772,2.9648,5800876,147705,0.4300,0.0109,2.5463%,3.6926,3651475,24.7214,91.2868,20000050,5497814,3.6378,2893544,64046,0.5263,0.0116,2.2134%,3.2023,1557399,24.3169,77.8698
