Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
int,int_2_trace,94.08823490142822,Pass,589.2932422161102,30000052,18354467,1.6345,5366311,302706,0.2924,0.0165,5.6409%,10.0902,14343503,47.3843,478.1159,15000052,8556600,1.7530,2681980,148707,0.3134,0.0174,5.5447%,9.9138,6580506,44.2515,438.6989
int,int_30_trace,182.9177484512329,Pass,726.0341095924377,40000052,15480572,2.5839,4219863,470619,0.2726,0.0304,11.1525%,11.7655,11551166,24.5446,288.7788,20000052,7461021,2.6806,2099953,225144,0.2815,0.0302,10.7214%,11.2572,5524310,24.5368,276.2148
int,int_31_trace,118.0513105392456,Pass,791.6100866794586,40000052,4674659,8.5568,4773947,32822,1.0212,0.0070,0.6875%,0.8205,621727,18.9424,15.5432,20000052,2219736,9.0101,2359187,12216,1.0628,0.0055,0.5178%,0.6108,230463,18.8657,11.5231
int,int_32_trace,317.2076416015625,Pass,1310.9408180713654,110000052,85821975,1.2817,12636052,735190,0.1472,0.0086,5.8182%,6.6835,73718381,100.2712,670.1668,55000052,37693918,1.4591,6322521,361336,0.1677,0.0096,5.7151%,6.5697,31702113,87.7358,576.4015
int,int_33_trace,310.41816425323486,Pass,1395.03004860878,110000052,53573502,2.0533,16062450,839692,0.2998,0.0157,5.2277%,7.6336,41868489,49.8617,380.6224,55000052,25893846,2.1241,7710997,428514,0.2978,0.0165,5.5572%,7.7912,20167438,47.0637,366.6803
int,int_34_trace,112.3776216506958,Pass,812.4422898292542,40000052,11025725,3.6279,6380286,112965,0.5787,0.0102,1.7705%,2.8241,5460108,48.3345,136.5025,20000052,4864484,4.1114,3101677,58573,0.6376,0.0120,1.8884%,2.9286,2473721,42.2331,123.6857
int,int_35_trace,119.88736820220947,Pass,846.4420819282532,40000048,11321480,3.5331,5671843,94612,0.5010,0.0084,1.6681%,2.3653,5180303,54.7531,129.5074,20000048,5448724,3.6706,2842811,45098,0.5217,0.0083,1.5864%,2.2549,2435621,54.0073,121.7808
int,int_36_trace,201.8018684387207,Pass,915.7441666126251,53761949,34480777,1.5592,7755130,160431,0.2249,0.0047,2.0687%,2.9841,8558861,53.3492,159.1992,27761949,14781114,1.8782,4116890,74685,0.2785,0.0051,1.8141%,2.6902,3681291,49.2909,132.6020
int,int_3_trace,96.88034057617188,Pass,701.8964574337006,40000052,7038451,5.6831,4722773,34068,0.6710,0.0048,0.7214%,0.8517,978364,28.7180,24.4591,20000052,3555203,5.6256,2249610,18841,0.6328,0.0053,0.8375%,0.9420,475372,25.2307,23.7685
int,int_4_trace,188.2430238723755,Pass,1060.2738418579102,59999657,13539071,4.4316,7683892,232472,0.5675,0.0172,3.0254%,3.8746,5024962,21.6153,83.7498,30999657,6732267,4.6046,4061423,115513,0.6033,0.0172,2.8442%,3.7263,2452425,21.2307,79.1114
int,int_5_trace,138.47165870666504,Pass,463.2272102832794,30000052,6596996,4.5475,2565027,84125,0.3888,0.0128,3.2797%,2.8042,3039943,36.1360,101.3313,15000052,3285494,4.5655,1297750,41190,0.3950,0.0125,3.1740%,2.7460,1520603,36.9168,101.3732
int,int_6_trace,130.25432968139648,Pass,430.7969229221344,30000052,7556811,3.9699,3119970,86221,0.4129,0.0114,2.7635%,2.8740,3864317,44.8187,128.8103,15000052,3722487,4.0296,1567043,41803,0.4210,0.0112,2.6676%,2.7869,1907609,45.6333,127.1735
int,int_7_trace,128.17397212982178,Pass,458.5507867336273,40000048,13776142,2.9036,5944145,176859,0.4315,0.0128,2.9753%,4.4215,4313134,24.3874,107.8282,20000048,5625675,3.5551,3000751,73576,0.5334,0.0131,2.4519%,3.6788,1750038,23.7854,87.5017
int,int_8_trace,137.59827327728271,Pass,477.80364990234375,40000052,15378350,2.6011,5678944,233952,0.3693,0.0152,4.1196%,5.8488,5655067,24.1719,141.3765,20000052,6028029,3.3178,2813189,102015,0.4667,0.0169,3.6263%,5.1007,2403323,23.5585,120.1658
int,int_9_trace,152.5840139389038,Pass,449.8512125015259,40000050,13538561,2.9545,5800876,150015,0.4285,0.0111,2.5861%,3.7504,3700455,24.6672,92.5113,20000050,5520907,3.6226,2893544,65246,0.5241,0.0118,2.2549%,3.2623,1581468,24.2385,79.0732
