Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
media,media_0_trace,111.51635646820068,Pass,199.29566168785095,20000044,3336703,5.9940,1125035,20661,0.3372,0.0062,1.8365%,1.0330,562118,27.2067,28.1058,10000044,1470985,6.7982,559613,7735,0.3804,0.0053,1.3822%,0.7735,218816,28.2891,21.8815
media,media_1_trace,93.95407485961914,Pass,196.18761539459229,20000048,3543017,5.6449,1052168,20829,0.2970,0.0059,1.9796%,1.0414,574398,27.5768,28.7198,10000048,1538316,6.5006,496668,6181,0.3229,0.0040,1.2445%,0.6181,183823,29.7400,18.3822
media,media_2_trace,114.14013576507568,Pass,230.06184697151184,20000038,3098860,6.4540,682290,10117,0.2202,0.0033,1.4828%,0.5058,582720,57.5981,29.1359,10000038,1657792,6.0321,342782,6869,0.2068,0.0041,2.0039%,0.6869,381982,55.6096,38.1981
media,media_3_trace,113.6968765258789,Pass,198.04101872444153,20000046,3470280,5.7632,1130407,24512,0.3257,0.0071,2.1684%,1.2256,666714,27.1995,33.3356,10000046,1568500,6.3755,568763,10640,0.3626,0.0068,1.8707%,1.0640,299917,28.1877,29.9916
