Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
compress,compress_0_trace,334.9084711074829,Pass,1406.23721408844,120000052,25490450,4.7076,11747875,392347,0.4609,0.0154,3.3397%,3.2696,13909326,35.4516,115.9110,60000052,11927800,5.0303,5895554,196027,0.4943,0.0164,3.3250%,3.2671,6417254,32.7366,106.9541
compress,compress_1_trace,108.6102991104126,Pass,514.161860704422,30778699,6552889,4.6970,3314657,51835,0.5058,0.0079,1.5638%,1.6841,1309966,25.2718,42.5608,15778699,3011366,5.2397,1700956,28952,0.5648,0.0096,1.7021%,1.8349,631657,21.8174,40.0323
compress,compress_2_trace,111.43396472930908,Pass,534.1081101894379,32339109,6641474,4.8693,3601347,48013,0.5423,0.0072,1.3332%,1.4847,1250335,26.0416,38.6632,16339109,3023742,5.4036,1821008,26841,0.6022,0.0089,1.4740%,1.6427,609507,22.7081,37.3036
compress,compress_3_trace,334.29114055633545,Pass,1490.180499792099,130000020,59780295,2.1746,15702832,1070028,0.2627,0.0179,6.8142%,8.2310,47840421,44.7095,368.0032,65000020,26388635,2.4632,7896218,501838,0.2992,0.0190,6.3554%,7.7206,20077130,40.0072,308.8788
compress,compress_4_trace,108.21294689178467,Pass,518.0054845809937,31160801,6579739,4.7359,3496423,56870,0.5314,0.0086,1.6265%,1.8250,1465263,25.7651,47.0226,16160801,3012370,5.3648,1816226,27305,0.6029,0.0091,1.5034%,1.6896,655946,24.0229,40.5887
compress,compress_5_trace,111.82196044921875,Pass,561.5185222625732,33811883,6992971,4.8351,3890650,65203,0.5564,0.0093,1.6759%,1.9284,1686650,25.8677,49.8834,17811883,3235368,5.5054,2056891,30420,0.6358,0.0094,1.4789%,1.7078,762243,25.0573,42.7941
compress,compress_6_trace,111.95520496368408,Pass,553.863153219223,33826271,7003052,4.8302,3887104,64071,0.5551,0.0091,1.6483%,1.8941,1655408,25.8371,48.9385,17826271,3239531,5.5027,2060235,30071,0.6360,0.0093,1.4596%,1.6869,747731,24.8655,41.9455
compress,compress_7_trace,399.4104585647583,Pass,2026.019551038742,130000052,24006538,5.4152,15042451,266384,0.6266,0.0111,1.7709%,2.0491,6725709,25.2482,51.7362,65000052,12279358,5.2934,7447474,164948,0.6065,0.0134,2.2148%,2.5377,3871893,23.4734,59.5675
